student_key,year,month,att_month_pct,att_cum_pct,att_delta,practice_pct,checkpoint_pct,exam_avg_score,new_attempts_month,max_silent_weeks,streak_weeks,month_index,churned_next_month,grade,live_or_replay,old_new,signup_lateness,n_subjects,months_enrolled
uuid-2569-2007,2569,2026-04,90.9090909090909,90.9090909090909,,41.666666666666664,0.0,73.75,4,0,0,2,0.0,ม.3,สด,new,1,3,1
uuid-2569-2008,2569,2026-04,76.92307692307693,76.92307692307693,,31.25,0.0,72.725,4,0,4,2,0.0,ม.2,สด,old,1,4,1
uuid-2569-2009,2569,2026-04,64.70588235294117,65.71428571428571,-1.9607843137254832,43.75,25.0,68.41666666666667,3,0,0,2,0.0,ม.3,เทป,new,0,4,2
uuid-2569-2010,2569,2026-04,100.0,97.05882352941177,5.555555555555557,68.75,100.0,89.19230769230771,9,0,9,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2011,2569,2026-04,62.5,62.5,0.0,37.5,50.0,76.625,1,0,0,2,1.0,ม.2,เทป,old,0,2,2
uuid-2569-2012,2569,2026-04,83.33333333333334,83.33333333333334,,41.666666666666664,0.0,85.55,4,0,2,2,0.0,ม.3,สด,new,1,3,1
uuid-2569-2014,2569,2026-04,77.77777777777779,71.42857142857143,13.071895424836612,43.75,100.0,64.1375,6,0,0,2,0.0,ม.2,สด,old,0,4,2
uuid-2569-2015,2569,2026-04,76.92307692307693,70.37037037037037,12.637362637362642,50.0,66.66666666666667,61.837500000000006,5,0,0,2,1.0,ม.2,สด,new,0,3,2
uuid-2569-2016,2569,2026-04,52.63157894736842,57.14285714285714,-9.868421052631582,50.0,100.0,88.90909090909089,6,0,0,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2017,2569,2026-04,42.10526315789473,45.714285714285715,-7.894736842105267,37.5,50.0,68.42857142857143,6,0,0,2,1.0,ม.3,สด,old,0,4,2
uuid-2569-2018,2569,2026-04,50.0,41.66666666666667,16.66666666666667,50.0,75.0,66.87,5,1,0,2,1.0,ม.3,สด,new,0,4,2
uuid-2569-2020,2569,2026-04,94.11764705882352,91.42857142857143,5.228758169934636,75.0,75.0,81.84666666666666,10,0,9,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2021,2569,2026-04,72.22222222222221,70.58823529411765,3.4722222222222143,56.25,50.0,78.85,5,0,2,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2023,2569,2026-04,58.82352941176471,52.94117647058824,11.76470588235295,75.0,75.0,75.17142857142858,7,0,0,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2024,2569,2026-04,100.0,82.35294117647058,33.33333333333334,50.0,50.0,80.44000000000001,2,0,4,2,0.0,ม.3,สด,new,0,2,2
uuid-2569-2025,2569,2026-04,60.0,59.25925925925925,1.6666666666666643,25.0,100.0,79.73333333333333,4,0,1,2,1.0,ม.3,เทป,new,0,3,2
uuid-2569-2026,2569,2026-04,95.0,97.22222222222221,-5.0,43.75,75.0,86.37142857142858,3,0,9,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2029,2569,2026-04,62.5,64.70588235294117,-4.166666666666657,62.5,50.0,81.39999999999999,4,0,0,2,0.0,ม.2,สด,new,0,2,2
uuid-2569-2030,2569,2026-04,100.0,100.0,,31.25,0.0,85.93333333333334,3,0,4,2,0.0,ม.3,สด,new,1,4,1
uuid-2569-2031,2569,2026-04,81.25,79.41176470588235,3.4722222222222143,56.25,100.0,90.50909090909092,7,0,0,2,0.0,ม.2,เทป,new,0,4,2
uuid-2569-2032,2569,2026-04,72.72727272727273,72.72727272727273,,50.0,0.0,78.25999999999999,5,0,0,2,0.0,ม.3,สด,new,1,3,1
uuid-2569-2033,2569,2026-04,80.0,83.33333333333334,-7.5,62.5,50.0,84.88,3,0,4,2,0.0,ม.2,เทป,new,0,2,2
uuid-2569-2034,2569,2026-04,86.66666666666667,86.66666666666667,,43.75,0.0,85.62,5,0,4,2,0.0,ม.3,เทป,new,1,4,1
uuid-2569-2035,2569,2026-04,91.66666666666666,91.66666666666666,,41.666666666666664,0.0,73.02499999999999,4,0,3,2,0.0,ม.3,สด,old,1,3,1
uuid-2569-2036,2569,2026-04,100.0,100.0,0.0,62.5,50.0,80.56666666666666,5,0,9,2,0.0,ม.2,สด,new,0,2,2
uuid-2569-2037,2569,2026-04,94.44444444444444,94.28571428571428,0.326797385620921,68.75,100.0,87.31428571428572,9,0,9,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2038,2569,2026-04,83.33333333333334,92.3076923076923,-16.666666666666657,41.666666666666664,66.66666666666667,83.41428571428571,5,0,1,2,0.0,ม.1,สด,new,0,3,2
uuid-2569-2039,2569,2026-04,33.33333333333333,47.22222222222222,-27.777777777777786,31.25,25.0,76.46,4,0,0,2,1.0,ม.2,เทป,new,0,4,2
uuid-2569-2041,2569,2026-04,75.0,67.64705882352942,13.888888888888886,56.25,75.0,71.30909090909091,8,0,0,2,0.0,ม.2,สด,old,0,4,2
uuid-2569-2042,2569,2026-04,60.0,60.0,,25.0,0.0,77.86666666666666,3,0,3,2,0.0,ม.2,สด,old,1,4,1
uuid-2569-2043,2569,2026-04,75.0,75.0,,31.25,0.0,78.46666666666665,3,0,1,2,0.0,ม.3,สด,old,1,4,1
uuid-2569-2044,2569,2026-04,77.77777777777779,67.64705882352942,21.527777777777786,37.5,50.0,72.10000000000001,5,0,1,2,0.0,ม.3,สด,old,0,4,2
uuid-2569-2045,2569,2026-04,100.0,100.0,,50.0,0.0,78.8375,8,0,4,2,0.0,ม.1,สด,new,1,4,1
uuid-2569-2046,2569,2026-04,62.5,62.5,,43.75,0.0,76.26666666666667,6,0,2,2,0.0,ม.3,เทป,old,1,4,1
uuid-2569-2047,2569,2026-04,94.44444444444444,94.11764705882352,0.6944444444444429,75.0,75.0,87.3,10,0,9,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2048,2569,2026-04,100.0,97.05882352941177,6.25,50.0,100.0,85.86999999999999,8,0,9,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2049,2569,2026-04,55.55555555555556,60.0,-9.150326797385617,31.25,25.0,66.75999999999999,3,0,0,2,1.0,ม.3,สด,new,0,4,2
uuid-2569-2050,2569,2026-04,93.33333333333333,93.33333333333333,,37.5,0.0,79.7,6,0,4,2,0.0,ม.2,สด,old,1,4,1
uuid-2569-2052,2569,2026-04,50.0,50.0,,37.5,0.0,69.15,2,0,0,2,1.0,ม.3,สด,new,1,2,1
uuid-2569-2053,2569,2026-04,77.77777777777779,79.41176470588235,-3.4722222222222143,62.5,75.0,83.19166666666668,8,0,6,2,0.0,ม.3,สด,old,0,4,2
uuid-2569-2054,2569,2026-04,11.76470588235294,28.57142857142857,-32.6797385620915,18.75,50.0,59.02,4,1,0,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2055,2569,2026-04,100.0,94.11764705882352,11.764705882352942,62.5,75.0,81.10909090909091,6,0,9,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2058,2569,2026-04,56.25,56.25,,25.0,0.0,69.36666666666667,3,0,0,2,0.0,ม.1,สด,new,1,4,1
uuid-2569-2059,2569,2026-04,75.0,88.23529411764706,-25.0,75.0,50.0,86.12857142857142,5,0,0,2,0.0,ม.2,สด,old,0,2,2
uuid-2569-2060,2569,2026-04,93.33333333333333,90.9090909090909,4.444444444444443,68.75,75.0,89.29230769230769,8,0,8,2,0.0,ม.2,เทป,new,0,4,2
uuid-2569-2062,2569,2026-04,100.0,100.0,0.0,66.66666666666667,33.333333333333336,88.575,5,0,9,2,0.0,ม.3,สด,old,0,3,2
uuid-2569-2063,2569,2026-04,43.75,55.88235294117647,-22.916666666666657,6.25,50.0,91.26666666666667,3,1,0,2,0.0,ม.3,เทป,new,0,4,2
uuid-2569-2064,2569,2026-04,78.57142857142857,78.57142857142857,,37.5,0.0,73.39999999999999,6,0,4,2,0.0,ม.2,สด,old,1,4,1
uuid-2569-2065,2569,2026-04,100.0,96.29629629629629,7.142857142857139,58.333333333333336,66.66666666666667,89.47777777777779,7,0,7,2,0.0,ม.1,เทป,new,0,3,2
uuid-2569-2067,2569,2026-04,100.0,96.29629629629629,7.692307692307693,66.66666666666667,66.66666666666667,87.3111111111111,5,0,7,2,0.0,ม.3,สด,new,0,3,2
uuid-2569-2068,2569,2026-04,61.111111111111114,58.333333333333336,5.555555555555557,43.75,100.0,73.57272727272728,7,0,1,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2070,2569,2026-04,66.66666666666666,62.857142857142854,7.843137254901947,50.0,25.0,78.77499999999999,6,0,2,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2071,2569,2026-04,88.88888888888889,83.33333333333334,11.1111111111111,43.75,50.0,77.07142857142857,4,0,8,2,1.0,ม.3,สด,old,0,4,2
uuid-2569-2072,2569,2026-04,77.77777777777779,77.77777777777779,0.0,50.0,100.0,82.28333333333333,3,0,3,2,0.0,ม.2,สด,new,0,2,2
uuid-2569-2073,2569,2026-04,60.0,60.0,,37.5,0.0,73.84,5,0,0,2,0.0,ม.2,สด,new,1,4,1
uuid-2569-2074,2569,2026-04,100.0,100.0,0.0,62.5,50.0,75.45,4,0,9,2,0.0,ม.3,สด,new,0,2,2
uuid-2569-2075,2569,2026-04,80.0,83.33333333333334,-7.5,62.5,75.0,81.70769230769231,10,0,3,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2076,2569,2026-04,61.111111111111114,68.57142857142857,-15.359477124183002,56.25,50.0,69.9375,3,0,0,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2077,2569,2026-04,100.0,100.0,0.0,75.0,100.0,89.44166666666666,7,0,9,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2078,2569,2026-04,83.33333333333334,77.14285714285715,12.74509803921569,56.25,25.0,73.84,6,0,3,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2079,2569,2026-04,100.0,97.22222222222221,6.25,56.25,100.0,88.44545454545454,7,0,9,2,0.0,ม.1,สด,new,0,4,2
uuid-2569-2080,2569,2026-04,75.0,80.55555555555556,-10.0,56.25,100.0,86.86923076923077,10,0,1,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2081,2569,2026-04,100.0,88.57142857142857,22.222222222222214,56.25,75.0,81.58000000000001,7,0,6,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2082,2569,2026-04,87.5,75.0,25.0,37.5,100.0,61.64,3,0,3,2,0.0,ม.3,สด,new,0,2,2
uuid-2569-2083,2569,2026-04,55.55555555555556,55.88235294117647,-0.6944444444444429,25.0,25.0,80.35999999999999,2,0,1,2,0.0,ม.3,เทป,new,0,4,2
uuid-2569-2084,2569,2026-04,100.0,96.96969696969697,5.555555555555557,56.25,100.0,86.30833333333334,9,0,9,2,0.0,ม.2,สด,old,0,4,2
uuid-2569-2085,2569,2026-04,82.35294117647058,82.35294117647058,0.0,56.25,75.0,83.65,7,0,9,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2086,2569,2026-04,84.21052631578947,80.0,9.210526315789465,62.5,100.0,80.47500000000001,8,0,1,2,0.0,ม.2,เทป,new,0,4,2
uuid-2569-2087,2569,2026-04,93.33333333333333,97.05882352941177,-6.666666666666671,43.75,50.0,86.98888888888888,5,0,9,2,1.0,ม.2,สด,new,0,4,2
uuid-2569-2089,2569,2026-04,37.5,72.22222222222221,-62.5,50.0,0.0,56.76666666666667,3,2,1,2,0.0,ม.1,สด,new,0,2,2
uuid-2569-2090,2569,2026-04,82.35294117647058,72.72727272727273,19.85294117647058,37.5,75.0,75.14999999999999,3,0,5,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2092,2569,2026-04,84.61538461538461,84.61538461538461,,31.25,0.0,77.0,4,0,4,2,0.0,ม.3,สด,new,1,4,1
uuid-2569-2093,2569,2026-04,66.66666666666666,57.692307692307686,16.666666666666657,50.0,0.0,70.88333333333333,4,0,1,2,0.0,ม.1,สด,new,0,3,2
uuid-2569-2094,2569,2026-04,93.33333333333333,93.33333333333333,,43.75,0.0,74.575,4,0,4,2,0.0,ม.2,สด,new,1,4,1
uuid-2569-2095,2569,2026-04,100.0,94.11764705882352,12.5,75.0,50.0,90.18333333333334,4,0,8,2,0.0,ม.2,เทป,old,0,2,2
uuid-2569-2096,2569,2026-04,75.0,76.47058823529412,-2.7777777777777857,37.5,50.0,88.25,2,0,2,2,0.0,ม.2,สด,new,0,2,2
uuid-2569-2097,2569,2026-04,41.66666666666667,51.85185185185185,-18.33333333333333,50.0,33.333333333333336,72.31666666666666,3,0,0,2,0.0,ม.3,สด,new,0,3,2
uuid-2569-2098,2569,2026-04,94.44444444444444,85.71428571428571,17.973856209150327,50.0,75.0,76.34545454545454,9,0,8,2,0.0,ม.1,เทป,old,0,4,2
uuid-2569-2099,2569,2026-04,33.33333333333333,48.484848484848484,-27.777777777777786,18.75,0.0,68.15,2,0,0,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2101,2569,2026-04,100.0,93.75,12.5,37.5,100.0,71.4,4,0,7,2,0.0,ม.3,สด,new,0,2,2
uuid-2569-2102,2569,2026-04,77.77777777777779,72.22222222222221,11.111111111111128,50.0,50.0,73.25,2,0,0,2,1.0,ม.1,เทป,old,0,2,2
uuid-2569-2103,2569,2026-04,73.68421052631578,72.22222222222221,3.0959752321981284,56.25,75.0,81.3,9,0,2,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2104,2569,2026-04,81.25,69.6969696969697,22.42647058823529,56.25,25.0,72.5625,4,0,2,2,0.0,ม.2,สด,old,0,4,2
uuid-2569-2106,2569,2026-04,50.0,58.333333333333336,-18.75,43.75,50.0,77.34,2,0,3,2,0.0,ม.2,เทป,new,0,4,2
uuid-2569-2108,2569,2026-04,66.66666666666666,66.66666666666666,0.0,62.5,75.0,84.62500000000001,5,0,2,2,0.0,ม.2,เทป,new,0,4,2
uuid-2569-2109,2569,2026-04,70.58823529411765,79.41176470588235,-17.647058823529406,56.25,75.0,85.34545454545456,6,0,3,2,0.0,ม.2,เทป,new,0,4,2
uuid-2569-2110,2569,2026-04,100.0,96.96969696969697,6.25,68.75,100.0,88.72666666666667,10,0,9,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2111,2569,2026-04,41.17647058823529,58.82352941176471,-35.294117647058826,37.5,50.0,60.800000000000004,4,0,0,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2112,2569,2026-04,76.47058823529412,80.0,-6.862745098039227,56.25,75.0,82.81,8,0,2,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2113,2569,2026-04,63.63636363636363,76.0,-22.077922077922075,58.333333333333336,100.0,76.8,6,0,1,2,0.0,ม.2,เทป,new,0,3,2
uuid-2569-2114,2569,2026-04,50.0,61.111111111111114,-22.222222222222214,37.5,50.0,61.6,7,0,0,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2116,2569,2026-04,80.0,80.0,,43.75,0.0,81.45,6,0,4,2,0.0,ม.2,สด,old,1,4,1
uuid-2569-2117,2569,2026-04,100.0,100.0,,41.666666666666664,0.0,97.26,5,0,4,2,0.0,ม.2,สด,new,1,3,1
uuid-2569-2119,2569,2026-04,94.44444444444444,91.66666666666666,5.555555555555557,56.25,75.0,89.04444444444444,6,0,5,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2120,2569,2026-04,88.23529411764706,82.35294117647058,11.764705882352942,37.5,25.0,74.94285714285715,6,0,8,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2121,2569,2026-04,93.33333333333333,93.33333333333333,,43.75,0.0,89.35999999999999,5,0,4,2,0.0,ม.3,สด,new,1,4,1
uuid-2569-2122,2569,2026-04,94.11764705882352,82.85714285714286,21.895424836601308,62.5,75.0,83.34545454545454,9,0,0,2,0.0,ม.2,สด,old,0,4,2
uuid-2569-2123,2569,2026-04,88.88888888888889,86.11111111111111,5.555555555555543,75.0,25.0,85.9846153846154,9,0,9,2,0.0,ม.1,สด,new,0,4,2
uuid-2569-2124,2569,2026-04,72.22222222222221,77.14285714285715,-10.130718954248366,43.75,25.0,66.7625,5,0,3,2,0.0,ม.2,สด,new,0,4,2
uuid-2569-2125,2569,2026-04,83.33333333333334,79.41176470588235,8.333333333333343,56.25,50.0,69.88888888888889,6,0,5,2,0.0,ม.2,สด,old,0,4,2
uuid-2569-2126,2569,2026-04,25.0,20.0,9.210526315789474,18.75,50.0,59.48,3,0,0,2,0.0,ม.3,เทป,new,0,4,2
uuid-2569-2129,2569,2026-04,100.0,100.0,,41.666666666666664,0.0,89.0,4,0,4,2,0.0,ม.1,สด,new,1,3,1
uuid-2569-2130,2569,2026-04,87.5,87.5,,43.75,0.0,83.425,4,0,4,2,0.0,ม.2,สด,new,1,4,1
uuid-2569-2131,2569,2026-04,71.42857142857143,76.92307692307693,-11.904761904761912,50.0,100.0,65.1125,5,0,0,2,0.0,ม.3,สด,new,0,3,2
uuid-2569-2132,2569,2026-04,90.0,77.77777777777779,27.5,37.5,100.0,72.14,3,0,3,2,0.0,ม.1,สด,old,0,2,2
uuid-2569-2133,2569,2026-04,87.5,85.71428571428571,3.2894736842105345,56.25,100.0,88.33,7,0,9,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2134,2569,2026-04,20.0,27.77777777777778,-17.5,37.5,50.0,72.55,2,1,0,2,1.0,ม.2,สด,new,0,2,2
uuid-2569-2135,2569,2026-04,85.71428571428571,72.72727272727273,22.556390977443606,50.0,50.0,75.0875,6,0,0,2,0.0,ม.2,เทป,new,0,4,2
uuid-2569-2136,2569,2026-04,64.70588235294117,55.55555555555556,17.3374613003096,43.75,100.0,73.83000000000001,7,0,2,2,0.0,ม.3,เทป,new,0,4,2
uuid-2569-2137,2569,2026-04,100.0,100.0,0.0,75.0,75.0,86.27857142857142,8,0,9,2,0.0,ม.3,สด,new,0,4,2
uuid-2569-2138,2569,2026-04,78.94736842105263,66.66666666666666,26.00619195046439,50.0,100.0,80.54166666666667,7,0,0,2,1.0,ม.3,เทป,new,0,4,2
uuid-2569-2139,2569,2026-04,81.81818181818183,81.81818181818183,,33.333333333333336,0.0,63.75,2,0,1,2,0.0,ม.1,เทป,new,1,3,1
uuid-2569-2141,2569,2026-04,80.0,80.0,,43.75,0.0,77.38000000000001,5,0,1,2,0.0,ม.2,สด,new,1,4,1
uuid-2569-2144,2569,2026-04,80.0,80.0,,25.0,0.0,67.1,2,0,0,2,0.0,ม.3,สด,new,1,3,1
uuid-2569-2146,2569,2026-04,90.9090909090909,91.66666666666666,-1.3986013986014,41.666666666666664,100.0,82.625,5,0,2,2,0.0,ม.2,สด,new,0,3,2
uuid-2569-2148,2569,2026-04,73.33333333333333,73.33333333333333,,37.5,0.0,78.9,4,0,1,2,0.0,ม.3,เทป,old,1,4,1
uuid-2569-2149,2569,2026-04,62.5,64.70588235294117,-4.166666666666657,37.5,50.0,66.05,4,0,2,2,0.0,ม.3,สด,old,0,2,2
uuid-2569-2150,2569,2026-04,100.0,100.0,,43.75,0.0,88.88333333333334,6,0,4,2,0.0,ม.3,สด,new,1,4,1
uuid-2569-2001,2569,2026-05,75.0,84.61538461538461,-13.888888888888886,80.0,100.0,90.54166666666667,4,0,0,3,0.0,ม.2,สด,old,0,2,3
uuid-2569-2002,2569,2026-05,47.368421052631575,34.61538461538461,35.60371517027863,20.0,25.0,53.01666666666666,4,0,0,3,0.0,ม.3,สด,new,0,4,3
uuid-2569-2003,2569,2026-05,77.77777777777779,67.3076923076923,13.071895424836612,35.0,50.0,66.18181818181819,4,0,4,3,0.0,ม.2,สด,new,0,4,3
uuid-2569-2004,2569,2026-05,72.22222222222221,71.15384615384616,0.0,35.0,62.5,74.63333333333333,5,0,3,3,0.0,ม.2,สด,new,0,4,3
uuid-2569-2005,2569,2026-05,94.11764705882352,96.875,-5.882352941176478,60.0,50.0,89.4125,9,0,8,3,0.0,ม.3,เทป,new,1,4,2
uuid-2569-2006,2569,2026-05,72.22222222222221,59.61538461538461,7.51633986928104,55.0,50.0,75.14000000000001,6,0,1,3,0.0,ม.3,สด,new,0,4,3
uuid-2569-2007,2569,2026-05,84.61538461538461,87.5,-6.293706293706293,53.333333333333336,33.333333333333336,71.19,6,0,2,3,0.0,ม.3,สด,new,1,3,2
uuid-2569-2008,2569,2026-05,89.47368421052632,84.375,12.550607287449381,45.0,25.0,76.73636363636363,7,0,8,3,0.0,ม.2,สด,old,1,4,2
uuid-2569-2009,2569,2026-05,64.70588235294117,65.38461538461539,0.0,50.0,25.0,71.48333333333333,6,0,0,3,1.0,ม.3,เทป,new,0,4,3
uuid-2569-2010,2569,2026-05,94.44444444444444,96.15384615384616,-5.555555555555557,70.0,75.0,89.97,7,0,13,3,0.0,ม.2,สด,new,0,4,3
uuid-2569-2012,2569,2026-05,91.66666666666666,87.5,8.333333333333314,46.666666666666664,50.0,86.34,6,0,3,3,0.0,ม.3,สด,new,1,3,2
uuid-2569-2014,2569,2026-05,35.294117647058826,59.61538461538461,-42.48366013071896,40.0,62.5,66.59230769230768,5,1,0,3,0.0,ม.2,สด,old,0,4,3
uuid-2569-2016,2569,2026-05,76.47058823529412,63.46153846153846,23.8390092879257,60.0,87.5,82.1421052631579,8,0,0,3,0.0,ม.3,สด,new,0,4,3
uuid-2569-2020,2569,2026-05,88.23529411764706,90.38461538461539,-5.882352941176464,75.0,87.5,80.66818181818182,7,0,13,3,0.0,ม.2,สด,new,0,4,3
uuid-2569-2021,2569,2026-05,66.66666666666666,69.23076923076923,-5.555555555555557,60.0,50.0,78.86875,8,0,0,3,0.0,ม.2,สด,new,0,4,3
uuid-2569-2023,2569,2026-05,72.22222222222221,59.61538461538461,13.398692810457504,75.0,75.0,73.77619047619048,7,0,4,3,0.0,ม.3,สด,new,0,4,3
uuid-2569-2024,2569,2026-05,88.88888888888889,84.61538461538461,-11.111111111111114,40.0,50.0,78.36666666666667,1,0,2,3,0.0,ม.3,สด,new,0,2,3
uuid-2569-2026,2569,2026-05,93.75,96.15384615384616,-1.25,55.0,87.5,85.75555555555555,11,0,13,3,0.0,ม.3,สด,new,0,4,3
uuid-2569-2029,2569,2026-05,88.88888888888889,73.07692307692307,26.388888888888886,70.0,50.0,81.24444444444445,3,0,0,3,0.0,ม.2,สด,new,0,2,3
uuid-2569-2030,2569,2026-05,100.0,100.0,0.0,35.0,50.0,84.35454545454546,8,0,8,3,0.0,ม.3,สด,new,1,4,2
uuid-2569-2031,2569,2026-05,77.77777777777779,78.84615384615384,-3.4722222222222143,55.0,87.5,87.38333333333334,7,0,4,3,0.0,ม.2,เทป,new,0,4,3
uuid-2569-2032,2569,2026-05,84.61538461538461,79.16666666666666,11.88811188811188,60.0,50.0,79.76666666666667,7,0,0,3,0.0,ม.3,สด,new,1,3,2
uuid-2569-2033,2569,2026-05,87.5,84.61538461538461,7.5,60.0,50.0,84.35,3,0,1,3,0.0,ม.2,เทป,new,0,2,3
uuid-2569-2034,2569,2026-05,70.58823529411765,78.125,-16.07843137254902,55.0,25.0,84.01538461538462,8,0,0,3,0.0,ม.3,เทป,new,1,4,2
uuid-2569-2035,2569,2026-05,75.0,83.33333333333334,-16.666666666666657,53.333333333333336,50.0,77.54545454545455,7,0,0,3,0.0,ม.3,สด,old,1,3,2
uuid-2569-2036,2569,2026-05,100.0,100.0,0.0,60.0,75.0,80.53333333333333,3,0,13,3,0.0,ม.2,สด,new,0,2,3
uuid-2569-2037,2569,2026-05,94.11764705882352,94.23076923076923,-0.326797385620921,70.0,62.5,89.55263157894736,5,0,13,3,0.0,ม.2,สด,new,0,4,3
uuid-2569-2038,2569,2026-05,92.3076923076923,92.3076923076923,8.974358974358964,53.333333333333336,83.33333333333333,80.19999999999999,6,0,0,3,0.0,ม.1,สด,new,0,3,3
uuid-2569-2041,2569,2026-05,61.111111111111114,65.38461538461539,-13.888888888888886,55.0,75.0,75.10588235294118,6,0,2,3,0.0,ม.2,สด,old,0,4,3
uuid-2569-2042,2569,2026-05,88.23529411764706,75.0,28.235294117647058,35.0,37.5,80.14,7,0,7,3,0.0,ม.2,สด,old,1,4,2
uuid-2569-2043,2569,2026-05,81.25,78.125,6.25,45.0,25.0,69.9090909090909,8,0,1,3,1.0,ม.3,สด,old,1,4,2
uuid-2569-2044,2569,2026-05,72.22222222222221,69.23076923076923,-5.555555555555571,45.0,50.0,72.5923076923077,6,0,0,3,0.0,ม.3,สด,old,0,4,3
uuid-2569-2045,2569,2026-05,88.88888888888889,93.75,-11.111111111111114,50.0,25.0,80.96666666666667,4,0,3,3,0.0,ม.1,สด,new,1,4,2
uuid-2569-2046,2569,2026-05,68.75,65.625,6.25,45.0,37.5,77.64166666666667,6,0,0,3,1.0,ม.3,เทป,old,1,4,2
uuid-2569-2047,2569,2026-05,100.0,96.15384615384616,5.555555555555557,75.0,87.5,87.97272727272727,8,0,13,3,0.0,ม.2,สด,new,0,4,3
uuid-2569-2048,2569,2026-05,100.0,98.07692307692307,0.0,60.0,100.0,87.91,10,0,13,3,0.0,ม.2,สด,new,0,4,3
uuid-2569-2050,2569,2026-05,76.47058823529412,84.375,-16.862745098039213,50.0,37.5,75.31538461538463,7,0,0,3,0.0,ม.2,สด,old,1,4,2
uuid-2569-2051,2569,2026-05,75.0,75.0,,15.0,25.0,89.38,5,0,4,3,0.0,ม.3,สด,old,2,4,1
uuid-2569-2053,2569,2026-05,83.33333333333334,80.76923076923077,5.555555555555557,70.0,75.0,82.77499999999999,8,0,10,3,0.0,ม.3,สด,old,0,4,3
uuid-2569-2054,2569,2026-05,47.05882352941176,34.61538461538461,35.29411764705882,20.0,50.0,64.6625,3,0,0,3,0.0,ม.2,สด,new,0,4,3
uuid-2569-2055,2569,2026-05,94.44444444444444,94.23076923076923,-5.555555555555557,70.0,75.0,83.735,9,0,13,3,1.0,ม.2,สด,new,0,4,3
uuid-2569-2057,2569,2026-05,56.25,56.25,,10.0,25.0,68.65,4,0,0,3,1.0,ม.3,สด,new,2,4,1
uuid-2569-2058,2569,2026-05,43.75,50.0,-12.5,30.0,0.0,64.01666666666667,3,1,0,3,1.0,ม.1,สด,new,1,4,2
uuid-2569-2059,2569,2026-05,100.0,92.3076923076923,25.0,80.0,75.0,88.13636363636364,4,0,4,3,0.0,ม.2,สด,old,0,2,3
uuid-2569-2060,2569,2026-05,84.21052631578947,88.46153846153845,-9.122807017543863,75.0,87.5,88.13636363636364,9,0,12,3,0.0,ม.2,เทป,new,0,4,3
uuid-2569-2062,2569,2026-05,92.3076923076923,97.43589743589743,-7.692307692307693,73.33333333333333,66.66666666666667,89.04666666666665,7,0,3,3,0.0,ม.3,สด,old,0,3,3
uuid-2569-2063,2569,2026-05,61.111111111111114,57.692307692307686,17.361111111111114,20.0,62.5,78.11111111111111,6,0,2,3,0.0,ม.3,เทป,new,0,4,3
uuid-2569-2064,2569,2026-05,61.111111111111114,68.75,-17.460317460317455,45.0,12.5,75.26,4,0,1,3,0.0,ม.2,สด,old,1,4,2
uuid-2569-2065,2569,2026-05,100.0,97.43589743589743,0.0,60.0,66.66666666666667,87.80000000000001,4,0,11,3,0.0,ม.1,เทป,new,0,3,3
uuid-2569-2066,2569,2026-05,62.5,62.5,,5.0,37.5,71.025,4,0,1,3,0.0,ม.1,เทป,old,2,4,1
uuid-2569-2067,2569,2026-05,100.0,97.43589743589743,0.0,73.33333333333333,66.66666666666667,88.40666666666665,6,0,11,3,0.0,ม.3,สด,new,0,3,3
uuid-2569-2068,2569,2026-05,50.0,55.769230769230774,-11.111111111111114,50.0,100.0,71.92222222222223,7,0,0,3,0.0,ม.3,สด,new,0,4,3
uuid-2569-2069,2569,2026-05,100.0,100.0,,10.0,25.0,67.3,2,0,4,3,0.0,ม.1,สด,new,2,2,1
