student_key,year,week_start,week_end,att_week_pct,att_cum_pct,silent_weeks,streak_weeks,practice_done,practice_total,practice_pct,practice_avg_score,checkpoint_done,checkpoint_total,checkpoint_pct,checkpoint_avg_score,tier
uuid-2569-2061,2569,2026-03-09,2026-03-15,50.0,50.0,0,0,0,4,0.0,,0,0,,,yellow
uuid-2569-2062,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,3,0.0,,0,0,,,green
uuid-2569-2063,2569,2026-03-09,2026-03-15,25.0,62.5,0,0,0,4,0.0,,0,0,,,orange
uuid-2569-2064,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2065,2569,2026-03-09,2026-03-15,66.66666666666667,83.33333333333333,0,0,0,3,0.0,,0,0,,,yellow
uuid-2569-2066,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2067,2569,2026-03-09,2026-03-15,66.66666666666667,83.33333333333333,0,0,0,3,0.0,,0,0,,,yellow
uuid-2569-2068,2569,2026-03-09,2026-03-15,25.0,37.5,0,0,0,4,0.0,,0,0,,,orange
uuid-2569-2069,2569,2026-03-09,2026-03-15,,,0,0,0,2,0.0,,0,0,,,green
uuid-2569-2070,2569,2026-03-09,2026-03-15,75.0,62.5,0,1,0,4,0.0,,0,0,,,green
uuid-2569-2071,2569,2026-03-09,2026-03-15,75.0,62.5,0,1,0,4,0.0,,0,0,,,green
uuid-2569-2072,2569,2026-03-09,2026-03-15,0.0,50.0,1,0,0,2,0.0,,0,0,,,red
uuid-2569-2073,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2074,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,2,0.0,,0,0,,,green
uuid-2569-2075,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2076,2569,2026-03-09,2026-03-15,75.0,62.5,0,1,0,4,0.0,,0,0,,,green
uuid-2569-2077,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2078,2569,2026-03-09,2026-03-15,100.0,75.0,0,1,0,4,0.0,,0,0,,,green
uuid-2569-2079,2569,2026-03-09,2026-03-15,75.0,87.5,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2080,2569,2026-03-09,2026-03-15,50.0,75.0,0,0,0,4,0.0,,0,0,,,yellow
uuid-2569-2081,2569,2026-03-09,2026-03-15,50.0,75.0,0,0,0,4,0.0,,0,0,,,yellow
uuid-2569-2082,2569,2026-03-09,2026-03-15,100.0,75.0,0,1,0,2,0.0,,0,0,,,green
uuid-2569-2083,2569,2026-03-09,2026-03-15,75.0,75.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2084,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2085,2569,2026-03-09,2026-03-15,75.0,87.5,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2086,2569,2026-03-09,2026-03-15,50.0,75.0,0,0,0,4,0.0,,0,0,,,yellow
uuid-2569-2087,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2088,2569,2026-03-09,2026-03-15,0.0,0.0,2,0,0,2,0.0,,0,0,,,red
uuid-2569-2089,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,2,0.0,,0,0,,,green
uuid-2569-2090,2569,2026-03-09,2026-03-15,50.0,62.5,0,0,0,4,0.0,,0,0,,,yellow
uuid-2569-2091,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,2,0.0,,0,0,,,green
uuid-2569-2092,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2093,2569,2026-03-09,2026-03-15,66.66666666666667,66.66666666666667,0,0,0,3,0.0,,0,0,,,yellow
uuid-2569-2094,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2095,2569,2026-03-09,2026-03-15,100.0,75.0,0,1,0,2,0.0,,0,0,,,green
uuid-2569-2096,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,2,0.0,,0,0,,,green
uuid-2569-2097,2569,2026-03-09,2026-03-15,66.66666666666667,66.66666666666667,0,0,0,3,0.0,,0,0,,,yellow
uuid-2569-2098,2569,2026-03-09,2026-03-15,100.0,75.0,0,1,0,4,0.0,,0,0,,,green
uuid-2569-2099,2569,2026-03-09,2026-03-15,75.0,62.5,0,1,0,4,0.0,,0,0,,,green
uuid-2569-2100,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2101,2569,2026-03-09,2026-03-15,50.0,75.0,0,0,0,2,0.0,,0,0,,,yellow
uuid-2569-2102,2569,2026-03-09,2026-03-15,50.0,50.0,0,0,0,2,0.0,,0,0,,,yellow
uuid-2569-2103,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2104,2569,2026-03-09,2026-03-15,75.0,62.5,0,1,0,4,0.0,,0,0,,,green
uuid-2569-2105,2569,2026-03-09,2026-03-15,50.0,25.0,0,0,0,4,0.0,,0,0,,,yellow
uuid-2569-2106,2569,2026-03-09,2026-03-15,50.0,75.0,0,0,0,4,0.0,,0,0,,,yellow
uuid-2569-2107,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2108,2569,2026-03-09,2026-03-15,25.0,50.0,0,0,0,4,0.0,,0,0,,,orange
uuid-2569-2109,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2110,2569,2026-03-09,2026-03-15,100.0,87.5,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2111,2569,2026-03-09,2026-03-15,75.0,87.5,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2112,2569,2026-03-09,2026-03-15,100.0,87.5,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2113,2569,2026-03-09,2026-03-15,66.66666666666667,83.33333333333333,0,0,0,3,0.0,,0,0,,,yellow
uuid-2569-2114,2569,2026-03-09,2026-03-15,75.0,75.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2115,2569,2026-03-09,2026-03-15,75.0,50.0,0,1,0,4,0.0,,0,0,,,green
uuid-2569-2116,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2117,2569,2026-03-09,2026-03-15,,,0,0,0,3,0.0,,0,0,,,green
uuid-2569-2118,2569,2026-03-09,2026-03-15,66.66666666666667,66.66666666666667,0,0,0,3,0.0,,0,0,,,yellow
uuid-2569-2119,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2120,2569,2026-03-09,2026-03-15,75.0,62.5,0,1,0,4,0.0,,0,0,,,green
uuid-2569-2121,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2122,2569,2026-03-09,2026-03-15,50.0,62.5,0,0,0,4,0.0,,0,0,,,yellow
uuid-2569-2123,2569,2026-03-09,2026-03-15,75.0,87.5,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2124,2569,2026-03-09,2026-03-15,100.0,87.5,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2125,2569,2026-03-09,2026-03-15,75.0,75.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2126,2569,2026-03-09,2026-03-15,0.0,12.5,1,0,0,4,0.0,,0,0,,,red
uuid-2569-2127,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2128,2569,2026-03-09,2026-03-15,,,0,0,0,3,0.0,,0,0,,,green
uuid-2569-2129,2569,2026-03-09,2026-03-15,,,0,0,0,3,0.0,,0,0,,,green
uuid-2569-2130,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2131,2569,2026-03-09,2026-03-15,100.0,66.66666666666667,0,1,0,3,0.0,,0,0,,,green
uuid-2569-2132,2569,2026-03-09,2026-03-15,100.0,75.0,0,1,0,2,0.0,,0,0,,,green
uuid-2569-2133,2569,2026-03-09,2026-03-15,100.0,87.5,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2134,2569,2026-03-09,2026-03-15,100.0,50.0,0,1,0,2,0.0,,0,0,,,green
uuid-2569-2135,2569,2026-03-09,2026-03-15,75.0,62.5,0,1,0,4,0.0,,0,0,,,green
uuid-2569-2136,2569,2026-03-09,2026-03-15,75.0,75.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2137,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2138,2569,2026-03-09,2026-03-15,75.0,75.0,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2139,2569,2026-03-09,2026-03-15,,,0,0,0,3,0.0,,0,0,,,green
uuid-2569-2140,2569,2026-03-09,2026-03-15,50.0,75.0,0,0,0,2,0.0,,0,0,,,yellow
uuid-2569-2141,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2142,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2143,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,2,0.0,,0,0,,,green
uuid-2569-2144,2569,2026-03-09,2026-03-15,,,0,0,0,3,0.0,,0,0,,,green
uuid-2569-2145,2569,2026-03-09,2026-03-15,75.0,87.5,0,2,0,4,0.0,,0,0,,,green
uuid-2569-2146,2569,2026-03-09,2026-03-15,100.0,100.0,0,2,0,3,0.0,,0,0,,,green
uuid-2569-2147,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2148,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2149,2569,2026-03-09,2026-03-15,50.0,75.0,0,0,0,2,0.0,,0,0,,,yellow
uuid-2569-2150,2569,2026-03-09,2026-03-15,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2001,2569,2026-03-16,2026-03-22,100.0,83.33333333333333,0,1,2,4,50.0,89.19999999999999,0,0,,,green
uuid-2569-2002,2569,2026-03-16,2026-03-22,50.0,50.0,0,0,1,8,12.5,47.2,0,0,,,yellow
uuid-2569-2003,2569,2026-03-16,2026-03-22,75.0,58.333333333333336,0,2,1,8,12.5,66.1,0,0,,,green
uuid-2569-2004,2569,2026-03-16,2026-03-22,50.0,75.0,0,0,2,8,25.0,68.5,0,0,,,yellow
uuid-2569-2005,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2006,2569,2026-03-16,2026-03-22,25.0,58.333333333333336,0,0,2,8,25.0,82.9,0,0,,,orange
uuid-2569-2007,2569,2026-03-16,2026-03-22,,,0,0,0,6,0.0,,0,0,,,green
uuid-2569-2008,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2009,2569,2026-03-16,2026-03-22,25.0,58.333333333333336,0,0,3,8,37.5,70.9,0,0,,,orange
uuid-2569-2010,2569,2026-03-16,2026-03-22,75.0,91.66666666666667,0,3,3,8,37.5,87.60000000000001,0,0,,,green
uuid-2569-2011,2569,2026-03-16,2026-03-22,100.0,66.66666666666667,0,2,2,4,50.0,79.55000000000001,0,0,,,green
uuid-2569-2012,2569,2026-03-16,2026-03-22,,,0,0,0,6,0.0,,0,0,,,green
uuid-2569-2013,2569,2026-03-16,2026-03-22,33.333333333333336,44.44444444444444,0,0,3,6,50.0,68.83333333333333,0,0,,,orange
uuid-2569-2014,2569,2026-03-16,2026-03-22,75.0,66.66666666666667,0,1,2,8,25.0,59.7,0,0,,,green
uuid-2569-2015,2569,2026-03-16,2026-03-22,33.333333333333336,55.55555555555556,0,0,2,6,33.333333333333336,59.95,0,0,,,orange
uuid-2569-2016,2569,2026-03-16,2026-03-22,50.0,50.0,0,0,3,8,37.5,87.89999999999999,0,0,,,yellow
uuid-2569-2017,2569,2026-03-16,2026-03-22,25.0,58.333333333333336,0,0,1,8,12.5,62.9,0,0,,,orange
uuid-2569-2018,2569,2026-03-16,2026-03-22,25.0,25.0,0,0,3,8,37.5,63.76666666666667,0,0,,,orange
uuid-2569-2019,2569,2026-03-16,2026-03-22,100.0,91.66666666666667,0,3,2,8,25.0,76.4,0,0,,,green
uuid-2569-2020,2569,2026-03-16,2026-03-22,100.0,91.66666666666667,0,3,4,8,50.0,81.275,0,0,,,green
uuid-2569-2021,2569,2026-03-16,2026-03-22,75.0,83.33333333333333,0,3,2,8,25.0,73.6,0,0,,,green
uuid-2569-2022,2569,2026-03-16,2026-03-22,100.0,88.88888888888889,0,2,1,6,16.666666666666668,79.5,0,0,,,green
uuid-2569-2023,2569,2026-03-16,2026-03-22,50.0,50.0,0,0,4,8,50.0,60.175,0,0,,,yellow
uuid-2569-2024,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,2,4,50.0,78.9,0,0,,,green
uuid-2569-2025,2569,2026-03-16,2026-03-22,33.333333333333336,55.55555555555556,0,0,1,6,16.666666666666668,71.6,0,0,,,orange
uuid-2569-2026,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,1,8,12.5,76.2,0,0,,,green
uuid-2569-2027,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2028,2569,2026-03-16,2026-03-22,75.0,58.333333333333336,0,1,2,8,25.0,73.75,0,0,,,green
uuid-2569-2029,2569,2026-03-16,2026-03-22,100.0,66.66666666666667,0,1,2,4,50.0,81.44999999999999,0,0,,,green
uuid-2569-2030,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2031,2569,2026-03-16,2026-03-22,100.0,75.0,0,2,3,8,37.5,94.86666666666667,0,0,,,green
uuid-2569-2032,2569,2026-03-16,2026-03-22,,,0,0,0,6,0.0,,0,0,,,green
uuid-2569-2033,2569,2026-03-16,2026-03-22,50.0,83.33333333333333,0,0,2,4,50.0,87.9,0,0,,,yellow
uuid-2569-2034,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2035,2569,2026-03-16,2026-03-22,,,0,0,0,6,0.0,,0,0,,,green
uuid-2569-2036,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,1,4,25.0,87.1,0,0,,,green
uuid-2569-2037,2569,2026-03-16,2026-03-22,100.0,91.66666666666667,0,3,4,8,50.0,90.30000000000001,0,0,,,green
uuid-2569-2038,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,2,6,33.333333333333336,79.6,0,0,,,green
uuid-2569-2039,2569,2026-03-16,2026-03-22,75.0,58.333333333333336,0,1,1,8,12.5,63.2,0,0,,,green
uuid-2569-2040,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2041,2569,2026-03-16,2026-03-22,75.0,50.0,0,1,3,8,37.5,53.43333333333334,0,0,,,green
uuid-2569-2042,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2043,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2044,2569,2026-03-16,2026-03-22,75.0,66.66666666666667,0,2,2,8,25.0,85.9,0,0,,,green
uuid-2569-2045,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2046,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2047,2569,2026-03-16,2026-03-22,75.0,91.66666666666667,0,3,4,8,50.0,85.72500000000001,0,0,,,green
uuid-2569-2048,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,2,8,25.0,80.9,0,0,,,green
uuid-2569-2049,2569,2026-03-16,2026-03-22,50.0,58.333333333333336,0,0,2,8,25.0,68.69999999999999,0,0,,,yellow
uuid-2569-2050,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2051,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2052,2569,2026-03-16,2026-03-22,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2053,2569,2026-03-16,2026-03-22,50.0,83.33333333333333,0,0,4,8,50.0,86.95,0,0,,,yellow
uuid-2569-2054,2569,2026-03-16,2026-03-22,25.0,41.666666666666664,0,0,1,8,12.5,49.7,0,0,,,orange
uuid-2569-2055,2569,2026-03-16,2026-03-22,75.0,91.66666666666667,0,3,3,8,37.5,79.16666666666667,0,0,,,green
uuid-2569-2056,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2057,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2058,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2059,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,2,4,50.0,90.1,0,0,,,green
uuid-2569-2060,2569,2026-03-16,2026-03-22,100.0,83.33333333333333,0,2,4,8,50.0,91.625,0,0,,,green
uuid-2569-2061,2569,2026-03-16,2026-03-22,50.0,50.0,0,0,2,8,25.0,82.5,0,0,,,yellow
uuid-2569-2062,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,3,6,50.0,92.03333333333335,0,0,,,green
uuid-2569-2063,2569,2026-03-16,2026-03-22,75.0,66.66666666666667,0,1,0,8,0.0,,0,0,,,green
uuid-2569-2064,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2065,2569,2026-03-16,2026-03-22,100.0,88.88888888888889,0,1,2,6,33.333333333333336,84.55,0,0,,,green
uuid-2569-2066,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2067,2569,2026-03-16,2026-03-22,100.0,88.88888888888889,0,1,3,6,50.0,82.73333333333333,0,0,,,green
uuid-2569-2068,2569,2026-03-16,2026-03-22,25.0,33.333333333333336,0,0,2,8,25.0,75.65,0,0,,,orange
uuid-2569-2069,2569,2026-03-16,2026-03-22,,,0,0,0,4,0.0,,0,0,,,green
uuid-2569-2070,2569,2026-03-16,2026-03-22,100.0,75.0,0,2,2,8,25.0,85.1,0,0,,,green
uuid-2569-2071,2569,2026-03-16,2026-03-22,75.0,66.66666666666667,0,2,2,8,25.0,68.35,0,0,,,green
uuid-2569-2072,2569,2026-03-16,2026-03-22,100.0,66.66666666666667,0,1,2,4,50.0,89.7,0,0,,,green
uuid-2569-2073,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2074,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,2,4,50.0,75.2,0,0,,,green
uuid-2569-2075,2569,2026-03-16,2026-03-22,75.0,91.66666666666667,0,3,2,8,25.0,94.05000000000001,0,0,,,green
uuid-2569-2076,2569,2026-03-16,2026-03-22,75.0,66.66666666666667,0,2,4,8,50.0,61.5,0,0,,,green
uuid-2569-2077,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,4,8,50.0,87.77499999999999,0,0,,,green
uuid-2569-2078,2569,2026-03-16,2026-03-22,75.0,75.0,0,2,3,8,37.5,85.8,0,0,,,green
uuid-2569-2079,2569,2026-03-16,2026-03-22,100.0,91.66666666666667,0,3,4,8,50.0,90.375,0,0,,,green
uuid-2569-2080,2569,2026-03-16,2026-03-22,75.0,75.0,0,1,3,8,37.5,86.26666666666667,0,0,,,green
uuid-2569-2081,2569,2026-03-16,2026-03-22,50.0,66.66666666666667,0,0,3,8,37.5,89.8,0,0,,,yellow
uuid-2569-2082,2569,2026-03-16,2026-03-22,50.0,66.66666666666667,0,0,1,4,25.0,56.6,0,0,,,yellow
uuid-2569-2083,2569,2026-03-16,2026-03-22,50.0,66.66666666666667,0,0,3,8,37.5,79.3,0,0,,,yellow
uuid-2569-2084,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,3,8,37.5,87.89999999999999,0,0,,,green
uuid-2569-2085,2569,2026-03-16,2026-03-22,100.0,91.66666666666667,0,3,3,8,37.5,91.43333333333334,0,0,,,green
uuid-2569-2086,2569,2026-03-16,2026-03-22,75.0,75.0,0,1,3,8,37.5,81.0,0,0,,,green
uuid-2569-2087,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,3,8,37.5,91.53333333333335,0,0,,,green
uuid-2569-2088,2569,2026-03-16,2026-03-22,0.0,0.0,3,0,0,4,0.0,,0,0,,,red
uuid-2569-2089,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,0,4,0.0,,0,0,,,green
uuid-2569-2090,2569,2026-03-16,2026-03-22,75.0,66.66666666666667,0,1,3,8,37.5,73.53333333333333,0,0,,,green
uuid-2569-2091,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,2,4,50.0,83.1,0,0,,,green
uuid-2569-2092,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2093,2569,2026-03-16,2026-03-22,0.0,44.44444444444444,0,0,2,6,33.333333333333336,71.45,0,0,,,red
uuid-2569-2094,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2095,2569,2026-03-16,2026-03-22,100.0,83.33333333333333,0,2,2,4,50.0,88.5,0,0,,,green
uuid-2569-2096,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,0,4,0.0,,0,0,,,green
uuid-2569-2097,2569,2026-03-16,2026-03-22,33.333333333333336,55.55555555555556,0,0,2,6,33.333333333333336,66.0,0,0,,,orange
uuid-2569-2098,2569,2026-03-16,2026-03-22,100.0,83.33333333333333,0,2,2,8,25.0,74.6,0,0,,,green
uuid-2569-2099,2569,2026-03-16,2026-03-22,50.0,58.333333333333336,0,0,0,8,0.0,,0,0,,,yellow
uuid-2569-2100,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2101,2569,2026-03-16,2026-03-22,100.0,83.33333333333333,0,1,0,4,0.0,,0,0,,,green
uuid-2569-2102,2569,2026-03-16,2026-03-22,100.0,66.66666666666667,0,1,2,4,50.0,68.75,0,0,,,green
uuid-2569-2103,2569,2026-03-16,2026-03-22,75.0,91.66666666666667,0,3,2,8,25.0,76.3,0,0,,,green
uuid-2569-2104,2569,2026-03-16,2026-03-22,25.0,50.0,0,0,4,8,50.0,70.5,0,0,,,orange
uuid-2569-2105,2569,2026-03-16,2026-03-22,0.0,16.666666666666668,0,0,2,8,25.0,66.2,0,0,,,red
uuid-2569-2106,2569,2026-03-16,2026-03-22,75.0,75.0,0,1,2,8,25.0,69.8,0,0,,,green
uuid-2569-2107,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2108,2569,2026-03-16,2026-03-22,50.0,50.0,0,0,4,8,50.0,86.42500000000001,0,0,,,yellow
uuid-2569-2109,2569,2026-03-16,2026-03-22,75.0,91.66666666666667,0,3,3,8,37.5,82.03333333333335,0,0,,,green
uuid-2569-2110,2569,2026-03-16,2026-03-22,100.0,91.66666666666667,0,3,4,8,50.0,91.475,0,0,,,green
uuid-2569-2111,2569,2026-03-16,2026-03-22,75.0,83.33333333333333,0,3,3,8,37.5,70.53333333333333,0,0,,,green
uuid-2569-2112,2569,2026-03-16,2026-03-22,100.0,91.66666666666667,0,3,2,8,25.0,80.30000000000001,0,0,,,green
uuid-2569-2113,2569,2026-03-16,2026-03-22,100.0,88.88888888888889,0,1,3,6,50.0,77.53333333333335,0,0,,,green
uuid-2569-2114,2569,2026-03-16,2026-03-22,75.0,75.0,0,3,1,8,12.5,67.4,0,0,,,green
uuid-2569-2115,2569,2026-03-16,2026-03-22,75.0,58.333333333333336,0,2,4,8,50.0,59.12500000000001,0,0,,,green
uuid-2569-2116,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2117,2569,2026-03-16,2026-03-22,,,0,0,0,6,0.0,,0,0,,,green
uuid-2569-2118,2569,2026-03-16,2026-03-22,100.0,77.77777777777777,0,1,1,6,16.666666666666668,97.4,0,0,,,green
uuid-2569-2119,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,3,8,37.5,88.63333333333333,0,0,,,green
uuid-2569-2120,2569,2026-03-16,2026-03-22,75.0,66.66666666666667,0,2,1,8,12.5,51.2,0,0,,,green
uuid-2569-2121,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2122,2569,2026-03-16,2026-03-22,100.0,75.0,0,1,2,8,25.0,80.35,0,0,,,green
uuid-2569-2123,2569,2026-03-16,2026-03-22,75.0,83.33333333333333,0,3,4,8,50.0,87.075,0,0,,,green
uuid-2569-2124,2569,2026-03-16,2026-03-22,75.0,83.33333333333333,0,3,2,8,25.0,78.2,0,0,,,green
uuid-2569-2125,2569,2026-03-16,2026-03-22,100.0,83.33333333333333,0,3,3,8,37.5,72.30000000000001,0,0,,,green
uuid-2569-2126,2569,2026-03-16,2026-03-22,25.0,16.666666666666668,0,0,2,8,25.0,50.4,0,0,,,orange
uuid-2569-2127,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2128,2569,2026-03-16,2026-03-22,,,0,0,0,6,0.0,,0,0,,,green
uuid-2569-2129,2569,2026-03-16,2026-03-22,,,0,0,0,6,0.0,,0,0,,,green
uuid-2569-2130,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2131,2569,2026-03-16,2026-03-22,100.0,77.77777777777777,0,2,3,6,50.0,61.26666666666667,0,0,,,green
uuid-2569-2132,2569,2026-03-16,2026-03-22,100.0,83.33333333333333,0,2,2,4,50.0,68.8,0,0,,,green
uuid-2569-2133,2569,2026-03-16,2026-03-22,75.0,83.33333333333333,0,3,3,8,37.5,93.06666666666666,0,0,,,green
uuid-2569-2134,2569,2026-03-16,2026-03-22,0.0,33.333333333333336,0,0,2,4,50.0,77.25,0,0,,,red
uuid-2569-2135,2569,2026-03-16,2026-03-22,50.0,58.333333333333336,0,0,2,8,25.0,62.75,0,0,,,yellow
uuid-2569-2136,2569,2026-03-16,2026-03-22,25.0,58.333333333333336,0,0,3,8,37.5,77.33333333333333,0,0,,,orange
uuid-2569-2137,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,4,8,50.0,87.35000000000001,0,0,,,green
uuid-2569-2138,2569,2026-03-16,2026-03-22,25.0,58.333333333333336,0,0,4,8,50.0,77.27499999999999,0,0,,,orange
uuid-2569-2139,2569,2026-03-16,2026-03-22,,,0,0,0,6,0.0,,0,0,,,green
uuid-2569-2140,2569,2026-03-16,2026-03-22,100.0,83.33333333333333,0,1,1,4,25.0,89.1,0,0,,,green
uuid-2569-2141,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2142,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2143,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,1,4,25.0,63.8,0,0,,,green
uuid-2569-2144,2569,2026-03-16,2026-03-22,,,0,0,0,6,0.0,,0,0,,,green
uuid-2569-2145,2569,2026-03-16,2026-03-22,75.0,83.33333333333333,0,3,4,8,50.0,96.25,0,0,,,green
uuid-2569-2146,2569,2026-03-16,2026-03-22,100.0,100.0,0,3,2,6,33.333333333333336,80.5,0,0,,,green
uuid-2569-2147,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
uuid-2569-2148,2569,2026-03-16,2026-03-22,,,0,0,0,8,0.0,,0,0,,,green
